antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity', 'Diagnosis'})",frozenset({'DietQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight'})","frozenset({'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'DietQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'DietQuality', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity'})",frozenset({'Diagnosis'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'Diagnosis'})",frozenset({'PhysicalActivity'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'Diagnosis'})",frozenset({'SleepQuality'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",frozenset({'FamilyHistoryAlzheimers'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})","frozenset({'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})","frozenset({'SleepQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})","frozenset({'SleepQuality', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'PhysicalActivity', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'FamilyHistoryAlzheimers'}),"frozenset({'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'SleepQuality'}),"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'PhysicalActivity'}),"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'Diagnosis'}),"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality'})",frozenset({'PhysicalActivity'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity'})",frozenset({'SleepQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity'})",frozenset({'FamilyHistoryAlzheimers'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight'})","frozenset({'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity'})",frozenset({'Diagnosis'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'Diagnosis'})",frozenset({'PhysicalActivity'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity', 'Diagnosis'})",frozenset({'SleepQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity'})",frozenset({'Diagnosis'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'Diagnosis'})",frozenset({'PhysicalActivity'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity', 'Diagnosis'})",frozenset({'FamilyHistoryAlzheimers'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight'})","frozenset({'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'SleepQuality', 'FamilyHistoryAlzheimers'})",frozenset({'Diagnosis'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'FamilyHistoryAlzheimers', 'Diagnosis'})",frozenset({'SleepQuality'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'SleepQuality', 'Diagnosis'})",frozenset({'FamilyHistoryAlzheimers'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'Diagnosis'})",frozenset({'DietQuality'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'FamilyHistoryAlzheimers'})","frozenset({'SleepQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'SleepQuality'})","frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})","frozenset({'DietQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})","frozenset({'DietQuality', 'SleepQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'Diagnosis'})","frozenset({'DietQuality', 'FamilyHistoryAlzheimers'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'DietQuality'}),"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'FamilyHistoryAlzheimers'}),"frozenset({'DietQuality', 'SleepQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'SleepQuality'}),"frozenset({'DietQuality', 'FamilyHistoryAlzheimers', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'Diagnosis'}),"frozenset({'DietQuality', 'SleepQuality', 'FamilyHistoryAlzheimers'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'FamilyHistoryAlzheimers'})",frozenset({'SleepQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'SleepQuality'})",frozenset({'FamilyHistoryAlzheimers'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality'})",frozenset({'DietQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight'})","frozenset({'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'DietQuality', 'FamilyHistoryAlzheimers'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'DietQuality', 'SleepQuality', 'FamilyHistoryAlzheimers'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'SleepQuality'})",frozenset({'Diagnosis'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'Diagnosis'})",frozenset({'SleepQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'Diagnosis'})",frozenset({'DietQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight'})","frozenset({'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'DietQuality', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'DietQuality', 'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'FamilyHistoryAlzheimers'})",frozenset({'Diagnosis'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'Diagnosis'})",frozenset({'FamilyHistoryAlzheimers'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'Diagnosis'})",frozenset({'DietQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight'})","frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight'})","frozenset({'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'DietQuality', 'FamilyHistoryAlzheimers'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'DietQuality', 'FamilyHistoryAlzheimers', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality'})",frozenset({'Diagnosis'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'Diagnosis'})",frozenset({'SleepQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'Diagnosis'})",frozenset({'FamilyHistoryAlzheimers'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight'})","frozenset({'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'Smoking', 'PhysicalActivity', 'DietQuality', 'AlcoholConsumption'})",frozenset({'SleepQuality'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",frozenset({'DietQuality'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'SleepQuality', 'DietQuality', 'AlcoholConsumption'})",frozenset({'PhysicalActivity'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",frozenset({'Smoking'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'SleepQuality', 'PhysicalActivity', 'DietQuality'})",frozenset({'AlcoholConsumption'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'DietQuality', 'SleepQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'DietQuality', 'AlcoholConsumption'})","frozenset({'SleepQuality', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'SleepQuality', 'AlcoholConsumption'})","frozenset({'DietQuality', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'Smoking', 'SleepQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'Smoking', 'DietQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'SleepQuality', 'AlcoholConsumption'})","frozenset({'Smoking', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'PhysicalActivity', 'DietQuality'})","frozenset({'SleepQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'SleepQuality', 'PhysicalActivity'})","frozenset({'DietQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'SleepQuality', 'DietQuality'})","frozenset({'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'SleepQuality', 'PhysicalActivity'})","frozenset({'Smoking', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'AlcoholConsumption'})","frozenset({'DietQuality', 'SleepQuality', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'Smoking', 'SleepQuality', 'DietQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'AlcoholConsumption'})","frozenset({'Smoking', 'SleepQuality', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'AlcoholConsumption'})","frozenset({'Smoking', 'PhysicalActivity', 'DietQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'PhysicalActivity'})","frozenset({'DietQuality', 'SleepQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'DietQuality'})","frozenset({'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'SleepQuality'})","frozenset({'DietQuality', 'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'PhysicalActivity'})","frozenset({'Smoking', 'SleepQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'PhysicalActivity'})","frozenset({'Smoking', 'DietQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'SleepQuality'})","frozenset({'Smoking', 'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'AlcoholConsumption'}),"frozenset({'Smoking', 'SleepQuality', 'PhysicalActivity', 'DietQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'Smoking'}),"frozenset({'DietQuality', 'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'PhysicalActivity'}),"frozenset({'Smoking', 'SleepQuality', 'DietQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'DietQuality'}),"frozenset({'Smoking', 'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'SleepQuality'}),"frozenset({'Smoking', 'PhysicalActivity', 'DietQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'AlcoholConsumption'})",frozenset({'DietQuality'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'DietQuality', 'AlcoholConsumption'})",frozenset({'PhysicalActivity'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality', 'AlcoholConsumption'})",frozenset({'Smoking'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality'})",frozenset({'AlcoholConsumption'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'PhysicalActivity', 'DietQuality', 'AlcoholConsumption'})",frozenset({'FamilyHistoryAlzheimers'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'Smoking', 'FamilyHistoryAlzheimers', 'AlcoholConsumption'})","frozenset({'DietQuality', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'Smoking', 'DietQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'DietQuality', 'AlcoholConsumption'})","frozenset({'Smoking', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
